colour	x	y	showSelected1	fill
#F564E3	8	65.2	Physics	#F564E3
#F564E3	16	71.1	Physics	#F564E3
#F564E3	22	91.5	Physics	#F564E3
#F564E3	9	48.1	Physics	#F564E3
#F564E3	17	81.5	Physics	#F564E3
#F564E3	13	75.6	Physics	#F564E3
#F564E3	18	83.1	Physics	#F564E3
#F564E3	18	69.5	Physics	#F564E3
#F564E3	20	96.1	Physics	#F564E3
#B79F00	22	86.3	Chemistry	#B79F00
#B79F00	15	73.8	Chemistry	#B79F00
#B79F00	11	72.8	Chemistry	#B79F00
#B79F00	10	67.5	Chemistry	#B79F00
#B79F00	16	85.4	Chemistry	#B79F00
#B79F00	16	79.1	Chemistry	#B79F00
#B79F00	11	64.7	Chemistry	#B79F00
#B79F00	12	69.2	Chemistry	#B79F00
#B79F00	8	65.2	Chemistry	#B79F00
#B79F00	7	51.4	Chemistry	#B79F00
#B79F00	12	54.5	Chemistry	#B79F00
#B79F00	16	78.6	Chemistry	#B79F00
#B79F00	22	81.3	Chemistry	#B79F00
#B79F00	16	69.1	Chemistry	#B79F00
#B79F00	2	33.5	Chemistry	#B79F00
#B79F00	11	67.9	Chemistry	#B79F00
#B79F00	18	68	Chemistry	#B79F00
#B79F00	14	78.1	Chemistry	#B79F00
#B79F00	9	52	Chemistry	#B79F00
#B79F00	6	52.6	Chemistry	#B79F00
#B79F00	17	85.2	Chemistry	#B79F00
#B79F00	11	73.3	Chemistry	#B79F00
#B79F00	17	81.8	Chemistry	#B79F00
#B79F00	15	70	Chemistry	#B79F00
#B79F00	14	76.7	Chemistry	#B79F00
#B79F00	13	54.8	Chemistry	#B79F00
#B79F00	13	76.9	Chemistry	#B79F00
#B79F00	17	77.1	Chemistry	#B79F00
#B79F00	11	56.6	Chemistry	#B79F00
#B79F00	13	75.1	Chemistry	#B79F00
#B79F00	12	59.7	Chemistry	#B79F00
#B79F00	14	68.4	Chemistry	#B79F00
#B79F00	8	62.5	Chemistry	#B79F00
#B79F00	17	81.1	Chemistry	#B79F00
#B79F00	13	72.6	Chemistry	#B79F00
#B79F00	17	81.1	Chemistry	#B79F00
#B79F00	12	71.1	Chemistry	#B79F00
#B79F00	20	76.1	Chemistry	#B79F00
#B79F00	11	61.9	Chemistry	#B79F00
#B79F00	9	67.7	Chemistry	#B79F00
#B79F00	7	54.6	Chemistry	#B79F00
#B79F00	12	66.7	Chemistry	#B79F00
#B79F00	10	78.1	Chemistry	#B79F00
#B79F00	26	93.8	Chemistry	#B79F00
#B79F00	13	61.8	Chemistry	#B79F00
#B79F00	16	70.7	Chemistry	#B79F00
#B79F00	16	76.1	Chemistry	#B79F00
#B79F00	15	84.6	Chemistry	#B79F00
#B79F00	17	80.4	Chemistry	#B79F00
#B79F00	20	87.8	Chemistry	#B79F00
#F8766D	17	88.9	Biology	#F8766D
#F8766D	18	72.3	Biology	#F8766D
#F8766D	10	70	Biology	#F8766D
#F8766D	10	60	Biology	#F8766D
#F8766D	18	83.7	Biology	#F8766D
#F8766D	15	76.8	Biology	#F8766D
#F8766D	16	84.2	Biology	#F8766D
#F8766D	15	78.3	Biology	#F8766D
#F8766D	8	55.3	Biology	#F8766D
#F8766D	10	58	Biology	#F8766D
#F8766D	10	50.8	Biology	#F8766D
#F8766D	13	75.2	Biology	#F8766D
#F8766D	17	89.1	Biology	#F8766D
#F8766D	18	82.6	Biology	#F8766D
#F8766D	3	39.8	Biology	#F8766D
#F8766D	17	71.7	Biology	#F8766D
#F8766D	15	62.5	Biology	#F8766D
#F8766D	17	78.9	Biology	#F8766D
#F8766D	8	55.4	Biology	#F8766D
#F8766D	5	53.8	Biology	#F8766D
#F8766D	17	84.9	Biology	#F8766D
#F8766D	19	85.4	Biology	#F8766D
#F8766D	13	77.6	Biology	#F8766D
#F8766D	12	75	Biology	#F8766D
#F8766D	15	79.2	Biology	#F8766D
#F8766D	9	55.3	Biology	#F8766D
#F8766D	8	70.6	Biology	#F8766D
#F8766D	17	85.7	Biology	#F8766D
#F8766D	7	53.4	Biology	#F8766D
#F8766D	12	76.9	Biology	#F8766D
#F8766D	12	60.1	Biology	#F8766D
#F8766D	13	63.4	Biology	#F8766D
#F8766D	16	68.1	Biology	#F8766D
#F8766D	25	96.5	Biology	#F8766D
#F8766D	15	63.8	Biology	#F8766D
#F8766D	21	85.4	Biology	#F8766D
#F8766D	24	81.6	Biology	#F8766D
#F8766D	15	72.4	Biology	#F8766D
#F8766D	11	69.5	Biology	#F8766D
#F8766D	20	83.1	Biology	#F8766D
#F8766D	8	67.5	Biology	#F8766D
#F8766D	13	77.7	Biology	#F8766D
#F8766D	17	73.6	Biology	#F8766D
#F8766D	13	89.5	Biology	#F8766D
#F8766D	9	66.1	Biology	#F8766D
#F8766D	15	69.8	Biology	#F8766D
#F8766D	17	76.2	Biology	#F8766D
#F8766D	22	91	Biology	#F8766D
#F8766D	20	77.8	Biology	#F8766D
#F8766D	19	94.2	Biology	#F8766D
#00BA38	19	98.6	English	#00BA38
#00BA38	27	91.5	English	#00BA38
#00BA38	11	70.7	English	#00BA38
#00BA38	15	72.8	English	#00BA38
#00BA38	23	92.6	English	#00BA38
#00BA38	26	92.1	English	#00BA38
#00BA38	15	77.8	English	#00BA38
#00BA38	11	73.6	English	#00BA38
#00BA38	7	65.3	English	#00BA38
#00BA38	12	63.1	English	#00BA38
#00BA38	13	62.7	English	#00BA38
#00BA38	20	84	English	#00BA38
#00BA38	21	87.2	English	#00BA38
#00BA38	21	84.6	English	#00BA38
#00BA38	2	36.5	English	#00BA38
#00BA38	9	74.6	English	#00BA38
#00BA38	15	64.4	English	#00BA38
#00BA38	14	78.7	English	#00BA38
#00BA38	14	53.4	English	#00BA38
#00BA38	9	52.5	English	#00BA38
#00BA38	22	82.4	English	#00BA38
#00BA38	15	75.3	English	#00BA38
#00BA38	14	80.2	English	#00BA38
#00BA38	19	83.4	English	#00BA38
#00BA38	19	88.7	English	#00BA38
#00BA38	7	59.8	English	#00BA38
#00BA38	18	73.8	English	#00BA38
#00BA38	15	87.4	English	#00BA38
#00BA38	12	56.9	English	#00BA38
#00BA38	13	73.1	English	#00BA38
#00BA38	9	56.2	English	#00BA38
#00BA38	10	64.1	English	#00BA38
#00BA38	11	70.2	English	#00BA38
#00BA38	19	93.6	English	#00BA38
#00BA38	15	68.4	English	#00BA38
#00BA38	18	86.7	English	#00BA38
#00BA38	18	78.1	English	#00BA38
#00BA38	16	73.5	English	#00BA38
#00BA38	12	71.2	English	#00BA38
#00BA38	17	81.5	English	#00BA38
#00BA38	9	65.3	English	#00BA38
#00BA38	19	76.7	English	#00BA38
#00BA38	12	69.9	English	#00BA38
#00BA38	22	93.6	English	#00BA38
#00BA38	14	68.2	English	#00BA38
#00BA38	13	76.9	English	#00BA38
#00BA38	17	76.4	English	#00BA38
#00BA38	23	90.1	English	#00BA38
#00BA38	16	76.5	English	#00BA38
#00BA38	24	94	English	#00BA38
#00BFC4	23	86.6	History	#00BFC4
#00BFC4	18	73.8	History	#00BFC4
#00BFC4	16	81.9	History	#00BFC4
#00BFC4	17	80.2	History	#00BFC4
#00BFC4	23	83.3	History	#00BFC4
#00BFC4	14	88.4	History	#00BFC4
#00BFC4	16	83.6	History	#00BFC4
#00BFC4	22	85.5	History	#00BFC4
#00BFC4	9	59.4	History	#00BFC4
#00BFC4	11	64.6	History	#00BFC4
#00BFC4	8	57.8	History	#00BFC4
#00BFC4	15	84.5	History	#00BFC4
#00BFC4	16	89.9	History	#00BFC4
#00BFC4	11	80.8	History	#00BFC4
#00BFC4	6	40	History	#00BFC4
#00BFC4	22	79.7	History	#00BFC4
#00BFC4	14	72.2	History	#00BFC4
#00BFC4	16	81.1	History	#00BFC4
#00BFC4	7	61.1	History	#00BFC4
#00BFC4	9	56.5	History	#00BFC4
#00BFC4	23	92.4	History	#00BFC4
#00BFC4	21	80.7	History	#00BFC4
#00BFC4	17	90.1	History	#00BFC4
#00BFC4	18	79.8	History	#00BFC4
#00BFC4	18	87.5	History	#00BFC4
#00BFC4	4	60.8	History	#00BFC4
#00BFC4	16	76.9	History	#00BFC4
#00BFC4	19	83.1	History	#00BFC4
#00BFC4	13	69.5	History	#00BFC4
#00BFC4	18	72.1	History	#00BFC4
#00BFC4	14	69.2	History	#00BFC4
#00BFC4	15	75.7	History	#00BFC4
#00BFC4	26	76.1	History	#00BFC4
#00BFC4	22	90.2	History	#00BFC4
#00BFC4	11	75.8	History	#00BFC4
#00BFC4	15	79.2	History	#00BFC4
#00BFC4	16	81.1	History	#00BFC4
#00BFC4	12	69.7	History	#00BFC4
#00BFC4	17	73.9	History	#00BFC4
#00BFC4	16	86.3	History	#00BFC4
#00BFC4	12	58.6	History	#00BFC4
#00BFC4	22	86.1	History	#00BFC4
#00BFC4	20	89.2	History	#00BFC4
#00BFC4	33	98.1	History	#00BFC4
#00BFC4	8	69.6	History	#00BFC4
#00BFC4	17	72.3	History	#00BFC4
#00BFC4	17	83.1	History	#00BFC4
#00BFC4	19	76.8	History	#00BFC4
#00BFC4	15	81.5	History	#00BFC4
#00BFC4	22	86.6	History	#00BFC4
#619CFF	19	79.6	Mathematics	#619CFF
#619CFF	15	71	Mathematics	#619CFF
#619CFF	18	71.8	Mathematics	#619CFF
#619CFF	12	65.3	Mathematics	#619CFF
#619CFF	17	77.8	Mathematics	#619CFF
#619CFF	14	85.3	Mathematics	#619CFF
#619CFF	17	74.2	Mathematics	#619CFF
#619CFF	13	72.8	Mathematics	#619CFF
#619CFF	14	63	Mathematics	#619CFF
#619CFF	11	61.6	Mathematics	#619CFF
#619CFF	10	52	Mathematics	#619CFF
#619CFF	17	78	Mathematics	#619CFF
#619CFF	17	72.7	Mathematics	#619CFF
#619CFF	11	73.5	Mathematics	#619CFF
#619CFF	7	34.5	Mathematics	#619CFF
#619CFF	13	77	Mathematics	#619CFF
#619CFF	10	66	Mathematics	#619CFF
#619CFF	18	79.3	Mathematics	#619CFF
#619CFF	10	53.3	Mathematics	#619CFF
#619CFF	6	58	Mathematics	#619CFF
#619CFF	18	78.6	Mathematics	#619CFF
#619CFF	12	62.9	Mathematics	#619CFF
#619CFF	13	78.5	Mathematics	#619CFF
#619CFF	11	71.6	Mathematics	#619CFF
#619CFF	17	75.5	Mathematics	#619CFF
#619CFF	15	60.6	Mathematics	#619CFF
#619CFF	14	77.6	Mathematics	#619CFF
#619CFF	23	82.3	Mathematics	#619CFF
#619CFF	3	47.2	Mathematics	#619CFF
#619CFF	13	67.5	Mathematics	#619CFF
#619CFF	8	56.1	Mathematics	#619CFF
#619CFF	16	65.1	Mathematics	#619CFF
#619CFF	13	67.2	Mathematics	#619CFF
#619CFF	20	87.8	Mathematics	#619CFF
#619CFF	7	62.8	Mathematics	#619CFF
#619CFF	20	76	Mathematics	#619CFF
#619CFF	16	66.5	Mathematics	#619CFF
#619CFF	16	66.9	Mathematics	#619CFF
#619CFF	11	60.3	Mathematics	#619CFF
#619CFF	20	77.3	Mathematics	#619CFF
#619CFF	10	66.3	Mathematics	#619CFF
#619CFF	10	67.5	Mathematics	#619CFF
#619CFF	18	74.4	Mathematics	#619CFF
#619CFF	23	88.8	Mathematics	#619CFF
#619CFF	14	60.6	Mathematics	#619CFF
#619CFF	18	74	Mathematics	#619CFF
#619CFF	10	66.7	Mathematics	#619CFF
#619CFF	15	73.6	Mathematics	#619CFF
#619CFF	15	82.1	Mathematics	#619CFF
#619CFF	16	91.1	Mathematics	#619CFF
#F564E3	22	83.9	Physics	#F564E3
#F564E3	12	74.7	Physics	#F564E3
#F564E3	15	66.6	Physics	#F564E3
#F564E3	2	62.4	Physics	#F564E3
#F564E3	16	85.1	Physics	#F564E3
#F564E3	17	87.7	Physics	#F564E3
#F564E3	21	88.1	Physics	#F564E3
#F564E3	16	78	Physics	#F564E3
#F564E3	12	55.4	Physics	#F564E3
#F564E3	10	61.9	Physics	#F564E3
#F564E3	13	60.2	Physics	#F564E3
#F564E3	14	79.4	Physics	#F564E3
#F564E3	14	83.2	Physics	#F564E3
#F564E3	11	73.6	Physics	#F564E3
#F564E3	2	41.7	Physics	#F564E3
#F564E3	16	69.7	Physics	#F564E3
#F564E3	9	58.6	Physics	#F564E3
#F564E3	17	73	Physics	#F564E3
#F564E3	10	60.5	Physics	#F564E3
#F564E3	9	56.9	Physics	#F564E3
#F564E3	18	89.8	Physics	#F564E3
#F564E3	18	69.9	Physics	#F564E3
#F564E3	16	87	Physics	#F564E3
#F564E3	18	79.7	Physics	#F564E3
#F564E3	9	76	Physics	#F564E3
#F564E3	9	61.1	Physics	#F564E3
#F564E3	15	68.5	Physics	#F564E3
#F564E3	15	80.6	Physics	#F564E3
#F564E3	10	57.6	Physics	#F564E3
#F564E3	15	73.4	Physics	#F564E3
#F564E3	10	58.7	Physics	#F564E3
#F564E3	8	69.8	Physics	#F564E3
#F564E3	12	69.4	Physics	#F564E3
#F564E3	20	80.8	Physics	#F564E3
#F564E3	8	65.4	Physics	#F564E3
#F564E3	15	77.5	Physics	#F564E3
#F564E3	10	68.6	Physics	#F564E3
#F564E3	12	65.5	Physics	#F564E3
#F564E3	21	79.8	Physics	#F564E3
#F564E3	18	78.5	Physics	#F564E3
#F564E3	10	61.5	Physics	#F564E3
#F564E3	13	79.4	Physics	#F564E3
#F564E3	14	73.5	Physics	#F564E3
#F564E3	18	93.3	Physics	#F564E3
#F564E3	12	67.9	Physics	#F564E3
#F564E3	17	79.5	Physics	#F564E3
#F564E3	12	78.9	Physics	#F564E3
#F564E3	19	81	Physics	#F564E3
#F564E3	16	75.2	Physics	#F564E3
#F564E3	19	89.1	Physics	#F564E3
#B79F00	16	87.1	Chemistry	#B79F00
#B79F00	22	87	Chemistry	#B79F00
#B79F00	11	73.6	Chemistry	#B79F00
#B79F00	13	77.2	Chemistry	#B79F00
#B79F00	18	80.9	Chemistry	#B79F00
#B79F00	18	86.3	Chemistry	#B79F00
#B79F00	17	75.8	Chemistry	#B79F00
#B79F00	18	77.2	Chemistry	#B79F00
#B79F00	5	58.2	Chemistry	#B79F00
#B79F00	11	62.7	Chemistry	#B79F00
#B79F00	9	59.5	Chemistry	#B79F00
#B79F00	20	82.3	Chemistry	#B79F00
#B79F00	18	82.4	Chemistry	#B79F00
#B79F00	13	73.8	Chemistry	#B79F00
#B79F00	2	31.7	Chemistry	#B79F00
#B79F00	11	69.3	Chemistry	#B79F00
#B79F00	19	68	Chemistry	#B79F00
#B79F00	17	81.1	Chemistry	#B79F00
#B79F00	7	57.3	Chemistry	#B79F00
#B79F00	5	53.5	Chemistry	#B79F00
#B79F00	23	84.5	Chemistry	#B79F00
#B79F00	12	72.6	Chemistry	#B79F00
#B79F00	14	77.6	Chemistry	#B79F00
#B79F00	10	68.9	Chemistry	#B79F00
#B79F00	12	77.1	Chemistry	#B79F00
#B79F00	10	59.7	Chemistry	#B79F00
#B79F00	16	76	Chemistry	#B79F00
#B79F00	11	77.6	Chemistry	#B79F00
#B79F00	6	56.9	Chemistry	#B79F00
#B79F00	14	69.4	Chemistry	#B79F00
#B79F00	11	58.8	Chemistry	#B79F00
#B79F00	19	75.1	Chemistry	#B79F00
#B79F00	13	71.7	Chemistry	#B79F00
#B79F00	16	86.4	Chemistry	#B79F00
#B79F00	9	68.4	Chemistry	#B79F00
#B79F00	20	87.2	Chemistry	#B79F00
#B79F00	25	74.3	Chemistry	#B79F00
#B79F00	11	69.7	Chemistry	#B79F00
#B79F00	13	75.6	Chemistry	#B79F00
#B79F00	17	80.3	Chemistry	#B79F00
#B79F00	14	64.1	Chemistry	#B79F00
#B79F00	13	72.5	Chemistry	#B79F00
#B79F00	16	77.1	Chemistry	#B79F00
#B79F00	20	90.7	Chemistry	#B79F00
#B79F00	9	62.6	Chemistry	#B79F00
#B79F00	19	77.9	Chemistry	#B79F00
#B79F00	11	71	Chemistry	#B79F00
#B79F00	13	74.3	Chemistry	#B79F00
#B79F00	10	81.5	Chemistry	#B79F00
#B79F00	17	95.5	Chemistry	#B79F00
#F8766D	17	88.2	Biology	#F8766D
#F8766D	14	84.1	Biology	#F8766D
#F8766D	9	68.3	Biology	#F8766D
#F8766D	13	75.9	Biology	#F8766D
#F8766D	20	88.3	Biology	#F8766D
#F8766D	27	92	Biology	#F8766D
#F8766D	16	84.8	Biology	#F8766D
#F8766D	21	78.4	Biology	#F8766D
#F8766D	12	64.8	Biology	#F8766D
#F8766D	7	58.5	Biology	#F8766D
#F8766D	9	66.6	Biology	#F8766D
#F8766D	18	74.3	Biology	#F8766D
#F8766D	18	89.7	Biology	#F8766D
#F8766D	13	75.4	Biology	#F8766D
#F8766D	2	38.8	Biology	#F8766D
#F8766D	15	65.9	Biology	#F8766D
#F8766D	18	67.5	Biology	#F8766D
#F8766D	19	81.3	Biology	#F8766D
#F8766D	4	67.7	Biology	#F8766D
#F8766D	12	54.6	Biology	#F8766D
#F8766D	21	88.7	Biology	#F8766D
#F8766D	13	80.7	Biology	#F8766D
#F8766D	20	79.5	Biology	#F8766D
#F8766D	10	71.2	Biology	#F8766D
#F8766D	15	75.2	Biology	#F8766D
#F8766D	8	58.1	Biology	#F8766D
#F8766D	15	77.7	Biology	#F8766D
#F8766D	18	80.5	Biology	#F8766D
#F8766D	7	53.2	Biology	#F8766D
#F8766D	14	82.7	Biology	#F8766D
#F8766D	9	57.6	Biology	#F8766D
#F8766D	18	60.8	Biology	#F8766D
#F8766D	14	75	Biology	#F8766D
#F8766D	18	86.6	Biology	#F8766D
#F8766D	14	68.1	Biology	#F8766D
#F8766D	18	76.5	Biology	#F8766D
#F8766D	17	81.5	Biology	#F8766D
#F8766D	11	71.6	Biology	#F8766D
#F8766D	14	76.4	Biology	#F8766D
#F8766D	17	82.2	Biology	#F8766D
#F8766D	11	72	Biology	#F8766D
#F8766D	22	86.9	Biology	#F8766D
#F8766D	21	89	Biology	#F8766D
#F8766D	22	93.3	Biology	#F8766D
#F8766D	6	53.8	Biology	#F8766D
#F8766D	14	74	Biology	#F8766D
#F8766D	19	91.4	Biology	#F8766D
#F8766D	20	83	Biology	#F8766D
#F8766D	23	87.4	Biology	#F8766D
#F8766D	19	86.9	Biology	#F8766D
#00BA38	22	81.4	English	#00BA38
#00BA38	18	83.8	English	#00BA38
#00BA38	15	73.4	English	#00BA38
#00BA38	15	75.6	English	#00BA38
#00BA38	19	82.9	English	#00BA38
#00BA38	23	92	English	#00BA38
#00BA38	13	85.9	English	#00BA38
#00BA38	18	85.5	English	#00BA38
#00BA38	9	59.4	English	#00BA38
#00BA38	14	59.9	English	#00BA38
#00BA38	7	62	English	#00BA38
#00BA38	17	80.3	English	#00BA38
#00BA38	21	89.8	English	#00BA38
#00BA38	17	80	English	#00BA38
#00BA38	6	43.2	English	#00BA38
#00BA38	18	87.2	English	#00BA38
#00BA38	13	58.2	English	#00BA38
#00BA38	14	76.3	English	#00BA38
#00BA38	10	62.9	English	#00BA38
#00BA38	7	53	English	#00BA38
#00BA38	22	91.7	English	#00BA38
#00BA38	16	85.6	English	#00BA38
#00BA38	22	89.1	English	#00BA38
#00BA38	21	83.4	English	#00BA38
#00BA38	16	83.8	English	#00BA38
#00BA38	9	58.6	English	#00BA38
#00BA38	3	65.7	English	#00BA38
#00BA38	19	89.7	English	#00BA38
#00BA38	14	58.6	English	#00BA38
#00BA38	17	83.4	English	#00BA38
#00BA38	12	61.8	English	#00BA38
#00BA38	24	84.6	English	#00BA38
#00BA38	21	78.4	English	#00BA38
#00BA38	13	75	English	#00BA38
#00BA38	16	75.7	English	#00BA38
#00BA38	12	74.9	English	#00BA38
#00BA38	19	83.4	English	#00BA38
#00BA38	15	74.1	English	#00BA38
#00BA38	11	68	English	#00BA38
#00BA38	12	77.1	English	#00BA38
#00BA38	17	70.5	English	#00BA38
#00BA38	20	79	English	#00BA38
#00BA38	19	87.1	English	#00BA38
#00BA38	24	93.7	English	#00BA38
#00BA38	7	62.6	English	#00BA38
#00BA38	24	85.3	English	#00BA38
#00BA38	16	80	English	#00BA38
#00BA38	19	84.8	English	#00BA38
#00BA38	17	89.4	English	#00BA38
#00BA38	20	94.6	English	#00BA38
#00BFC4	16	87.5	History	#00BFC4
#00BFC4	14	86.4	History	#00BFC4
#00BFC4	18	72.8	History	#00BFC4
#00BFC4	18	75.9	History	#00BFC4
#00BFC4	22	86.3	History	#00BFC4
#00BFC4	22	97.5	History	#00BFC4
#00BFC4	18	85.5	History	#00BFC4
#00BFC4	13	77.9	History	#00BFC4
#00BFC4	17	64.2	History	#00BFC4
#00BFC4	23	74.6	History	#00BFC4
#00BFC4	13	64.7	History	#00BFC4
#00BFC4	25	85.2	History	#00BFC4
#00BFC4	17	93.2	History	#00BFC4
#00BFC4	14	84.9	History	#00BFC4
#00BFC4	7	50.1	History	#00BFC4
#00BFC4	13	80.4	History	#00BFC4
#00BFC4	17	74.5	History	#00BFC4
#00BFC4	15	79.6	History	#00BFC4
#00BFC4	14	64.4	History	#00BFC4
#00BFC4	6	55	History	#00BFC4
#00BFC4	23	86.7	History	#00BFC4
#00BFC4	15	83.6	History	#00BFC4
#00BFC4	22	87.9	History	#00BFC4
#00BFC4	21	76.2	History	#00BFC4
#00BFC4	17	84.1	History	#00BFC4
#00BFC4	12	63.8	History	#00BFC4
#00BFC4	20	77.5	History	#00BFC4
#00BFC4	22	88.5	History	#00BFC4
#00BFC4	7	62.5	History	#00BFC4
#00BFC4	17	78.3	History	#00BFC4
#00BFC4	7	61.3	History	#00BFC4
#00BFC4	10	77.8	History	#00BFC4
#00BFC4	12	79	History	#00BFC4
#00BFC4	26	93.1	History	#00BFC4
#00BFC4	14	67.8	History	#00BFC4
#00BFC4	16	85.2	History	#00BFC4
#00BFC4	15	87.8	History	#00BFC4
#00BFC4	23	85.1	History	#00BFC4
#00BFC4	9	62.2	History	#00BFC4
#00BFC4	14	75.7	History	#00BFC4
#00BFC4	12	68.4	History	#00BFC4
#00BFC4	18	87.6	History	#00BFC4
#00BFC4	18	87.5	History	#00BFC4
#00BFC4	23	97.2	History	#00BFC4
#00BFC4	8	60.6	History	#00BFC4
#00BFC4	10	73.1	History	#00BFC4
#00BFC4	9	71.1	History	#00BFC4
#00BFC4	18	82.8	History	#00BFC4
#00BFC4	14	86.6	History	#00BFC4
#00BFC4	26	100	History	#00BFC4
