x	y	label	key	showSelected1
7	78.1	78	S018 Chemistry Sem7	S018
7	52	52	S019 Chemistry Sem7	S019
7	52.6	53	S020 Chemistry Sem7	S020
7	85.2	85	S021 Chemistry Sem7	S021
7	73.3	73	S022 Chemistry Sem7	S022
7	81.8	82	S023 Chemistry Sem7	S023
7	70	70	S024 Chemistry Sem7	S024
7	76.7	77	S025 Chemistry Sem7	S025
7	54.8	55	S026 Chemistry Sem7	S026
7	76.9	77	S027 Chemistry Sem7	S027
7	77.1	77	S028 Chemistry Sem7	S028
7	56.6	57	S029 Chemistry Sem7	S029
7	75.1	75	S030 Chemistry Sem7	S030
7	59.7	60	S031 Chemistry Sem7	S031
7	68.4	68	S032 Chemistry Sem7	S032
7	62.5	62	S033 Chemistry Sem7	S033
7	81.1	81	S034 Chemistry Sem7	S034
7	72.6	73	S035 Chemistry Sem7	S035
7	81.1	81	S036 Chemistry Sem7	S036
7	71.1	71	S037 Chemistry Sem7	S037
7	76.1	76	S038 Chemistry Sem7	S038
7	61.9	62	S039 Chemistry Sem7	S039
7	67.7	68	S040 Chemistry Sem7	S040
7	54.6	55	S041 Chemistry Sem7	S041
7	66.7	67	S042 Chemistry Sem7	S042
7	78.1	78	S043 Chemistry Sem7	S043
7	93.8	94	S044 Chemistry Sem7	S044
7	61.8	62	S045 Chemistry Sem7	S045
7	70.7	71	S046 Chemistry Sem7	S046
7	76.1	76	S047 Chemistry Sem7	S047
7	84.6	85	S048 Chemistry Sem7	S048
7	80.4	80	S049 Chemistry Sem7	S049
7	87.8	88	S050 Chemistry Sem7	S050
7	88.9	89	S001 Biology Sem7	S001
7	72.3	72	S002 Biology Sem7	S002
7	70	70	S003 Biology Sem7	S003
7	60	60	S004 Biology Sem7	S004
7	83.7	84	S005 Biology Sem7	S005
7	76.8	77	S006 Biology Sem7	S006
7	84.2	84	S007 Biology Sem7	S007
7	78.3	78	S008 Biology Sem7	S008
7	55.3	55	S009 Biology Sem7	S009
7	58	58	S010 Biology Sem7	S010
7	50.8	51	S011 Biology Sem7	S011
7	75.2	75	S012 Biology Sem7	S012
7	89.1	89	S013 Biology Sem7	S013
7	82.6	83	S014 Biology Sem7	S014
7	39.8	40	S015 Biology Sem7	S015
7	71.7	72	S016 Biology Sem7	S016
7	62.5	62	S017 Biology Sem7	S017
7	78.9	79	S018 Biology Sem7	S018
7	55.4	55	S019 Biology Sem7	S019
7	53.8	54	S020 Biology Sem7	S020
7	84.9	85	S021 Biology Sem7	S021
7	85.4	85	S022 Biology Sem7	S022
7	77.6	78	S023 Biology Sem7	S023
7	75	75	S024 Biology Sem7	S024
7	79.2	79	S025 Biology Sem7	S025
7	55.3	55	S026 Biology Sem7	S026
7	70.6	71	S027 Biology Sem7	S027
7	85.7	86	S028 Biology Sem7	S028
7	53.4	53	S029 Biology Sem7	S029
7	76.9	77	S030 Biology Sem7	S030
7	60.1	60	S031 Biology Sem7	S031
7	63.4	63	S032 Biology Sem7	S032
7	68.1	68	S033 Biology Sem7	S033
7	96.5	96	S034 Biology Sem7	S034
7	63.8	64	S035 Biology Sem7	S035
7	85.4	85	S036 Biology Sem7	S036
7	81.6	82	S037 Biology Sem7	S037
7	72.4	72	S038 Biology Sem7	S038
7	69.5	70	S039 Biology Sem7	S039
7	83.1	83	S040 Biology Sem7	S040
7	67.5	68	S041 Biology Sem7	S041
7	77.7	78	S042 Biology Sem7	S042
7	73.6	74	S043 Biology Sem7	S043
7	89.5	90	S044 Biology Sem7	S044
7	66.1	66	S045 Biology Sem7	S045
7	69.8	70	S046 Biology Sem7	S046
7	76.2	76	S047 Biology Sem7	S047
7	91	91	S048 Biology Sem7	S048
7	77.8	78	S049 Biology Sem7	S049
7	94.2	94	S050 Biology Sem7	S050
7	98.6	99	S001 English Sem7	S001
7	91.5	92	S002 English Sem7	S002
7	70.7	71	S003 English Sem7	S003
7	72.8	73	S004 English Sem7	S004
7	92.6	93	S005 English Sem7	S005
7	92.1	92	S006 English Sem7	S006
7	77.8	78	S007 English Sem7	S007
7	73.6	74	S008 English Sem7	S008
7	65.3	65	S009 English Sem7	S009
7	63.1	63	S010 English Sem7	S010
7	62.7	63	S011 English Sem7	S011
7	84	84	S012 English Sem7	S012
7	87.2	87	S013 English Sem7	S013
7	84.6	85	S014 English Sem7	S014
7	36.5	36	S015 English Sem7	S015
7	74.6	75	S016 English Sem7	S016
7	64.4	64	S017 English Sem7	S017
7	78.7	79	S018 English Sem7	S018
7	53.4	53	S019 English Sem7	S019
7	52.5	52	S020 English Sem7	S020
7	82.4	82	S021 English Sem7	S021
7	75.3	75	S022 English Sem7	S022
7	80.2	80	S023 English Sem7	S023
7	83.4	83	S024 English Sem7	S024
7	88.7	89	S025 English Sem7	S025
7	59.8	60	S026 English Sem7	S026
7	73.8	74	S027 English Sem7	S027
7	87.4	87	S028 English Sem7	S028
7	56.9	57	S029 English Sem7	S029
7	73.1	73	S030 English Sem7	S030
7	56.2	56	S031 English Sem7	S031
7	64.1	64	S032 English Sem7	S032
7	70.2	70	S033 English Sem7	S033
7	93.6	94	S034 English Sem7	S034
7	68.4	68	S035 English Sem7	S035
7	86.7	87	S036 English Sem7	S036
7	78.1	78	S037 English Sem7	S037
7	73.5	74	S038 English Sem7	S038
7	71.2	71	S039 English Sem7	S039
7	81.5	82	S040 English Sem7	S040
7	65.3	65	S041 English Sem7	S041
7	76.7	77	S042 English Sem7	S042
7	69.9	70	S043 English Sem7	S043
7	93.6	94	S044 English Sem7	S044
7	68.2	68	S045 English Sem7	S045
7	76.9	77	S046 English Sem7	S046
7	76.4	76	S047 English Sem7	S047
7	90.1	90	S048 English Sem7	S048
7	76.5	76	S049 English Sem7	S049
7	94	94	S050 English Sem7	S050
7	86.6	87	S001 History Sem7	S001
7	73.8	74	S002 History Sem7	S002
7	81.9	82	S003 History Sem7	S003
7	80.2	80	S004 History Sem7	S004
7	83.3	83	S005 History Sem7	S005
7	88.4	88	S006 History Sem7	S006
7	83.6	84	S007 History Sem7	S007
7	85.5	86	S008 History Sem7	S008
7	59.4	59	S009 History Sem7	S009
7	64.6	65	S010 History Sem7	S010
7	57.8	58	S011 History Sem7	S011
7	84.5	84	S012 History Sem7	S012
7	89.9	90	S013 History Sem7	S013
7	80.8	81	S014 History Sem7	S014
7	40	40	S015 History Sem7	S015
7	79.7	80	S016 History Sem7	S016
7	72.2	72	S017 History Sem7	S017
7	81.1	81	S018 History Sem7	S018
7	61.1	61	S019 History Sem7	S019
7	56.5	56	S020 History Sem7	S020
7	92.4	92	S021 History Sem7	S021
7	80.7	81	S022 History Sem7	S022
7	90.1	90	S023 History Sem7	S023
7	79.8	80	S024 History Sem7	S024
7	87.5	88	S025 History Sem7	S025
7	60.8	61	S026 History Sem7	S026
7	76.9	77	S027 History Sem7	S027
7	83.1	83	S028 History Sem7	S028
7	69.5	70	S029 History Sem7	S029
7	72.1	72	S030 History Sem7	S030
7	69.2	69	S031 History Sem7	S031
7	75.7	76	S032 History Sem7	S032
7	76.1	76	S033 History Sem7	S033
7	90.2	90	S034 History Sem7	S034
7	75.8	76	S035 History Sem7	S035
7	79.2	79	S036 History Sem7	S036
7	81.1	81	S037 History Sem7	S037
7	69.7	70	S038 History Sem7	S038
7	73.9	74	S039 History Sem7	S039
7	86.3	86	S040 History Sem7	S040
7	58.6	59	S041 History Sem7	S041
7	86.1	86	S042 History Sem7	S042
7	89.2	89	S043 History Sem7	S043
7	98.1	98	S044 History Sem7	S044
7	69.6	70	S045 History Sem7	S045
7	72.3	72	S046 History Sem7	S046
7	83.1	83	S047 History Sem7	S047
7	76.8	77	S048 History Sem7	S048
7	81.5	82	S049 History Sem7	S049
7	86.6	87	S050 History Sem7	S050
8	79.6	80	S001 Mathematics Sem8	S001
8	71	71	S002 Mathematics Sem8	S002
8	71.8	72	S003 Mathematics Sem8	S003
8	65.3	65	S004 Mathematics Sem8	S004
8	77.8	78	S005 Mathematics Sem8	S005
8	85.3	85	S006 Mathematics Sem8	S006
8	74.2	74	S007 Mathematics Sem8	S007
8	72.8	73	S008 Mathematics Sem8	S008
8	63	63	S009 Mathematics Sem8	S009
8	61.6	62	S010 Mathematics Sem8	S010
8	52	52	S011 Mathematics Sem8	S011
8	78	78	S012 Mathematics Sem8	S012
8	72.7	73	S013 Mathematics Sem8	S013
8	73.5	74	S014 Mathematics Sem8	S014
8	34.5	34	S015 Mathematics Sem8	S015
8	77	77	S016 Mathematics Sem8	S016
8	66	66	S017 Mathematics Sem8	S017
8	79.3	79	S018 Mathematics Sem8	S018
8	53.3	53	S019 Mathematics Sem8	S019
8	58	58	S020 Mathematics Sem8	S020
8	78.6	79	S021 Mathematics Sem8	S021
8	62.9	63	S022 Mathematics Sem8	S022
8	78.5	78	S023 Mathematics Sem8	S023
8	71.6	72	S024 Mathematics Sem8	S024
8	75.5	76	S025 Mathematics Sem8	S025
8	60.6	61	S026 Mathematics Sem8	S026
8	77.6	78	S027 Mathematics Sem8	S027
8	82.3	82	S028 Mathematics Sem8	S028
8	47.2	47	S029 Mathematics Sem8	S029
8	67.5	68	S030 Mathematics Sem8	S030
8	56.1	56	S031 Mathematics Sem8	S031
8	65.1	65	S032 Mathematics Sem8	S032
8	67.2	67	S033 Mathematics Sem8	S033
8	87.8	88	S034 Mathematics Sem8	S034
8	62.8	63	S035 Mathematics Sem8	S035
8	76	76	S036 Mathematics Sem8	S036
8	66.5	66	S037 Mathematics Sem8	S037
8	66.9	67	S038 Mathematics Sem8	S038
8	60.3	60	S039 Mathematics Sem8	S039
8	77.3	77	S040 Mathematics Sem8	S040
8	66.3	66	S041 Mathematics Sem8	S041
8	67.5	68	S042 Mathematics Sem8	S042
8	74.4	74	S043 Mathematics Sem8	S043
8	88.8	89	S044 Mathematics Sem8	S044
8	60.6	61	S045 Mathematics Sem8	S045
8	74	74	S046 Mathematics Sem8	S046
8	66.7	67	S047 Mathematics Sem8	S047
8	73.6	74	S048 Mathematics Sem8	S048
8	82.1	82	S049 Mathematics Sem8	S049
8	91.1	91	S050 Mathematics Sem8	S050
8	83.9	84	S001 Physics Sem8	S001
8	74.7	75	S002 Physics Sem8	S002
8	66.6	67	S003 Physics Sem8	S003
8	62.4	62	S004 Physics Sem8	S004
8	85.1	85	S005 Physics Sem8	S005
8	87.7	88	S006 Physics Sem8	S006
8	88.1	88	S007 Physics Sem8	S007
8	78	78	S008 Physics Sem8	S008
8	55.4	55	S009 Physics Sem8	S009
8	61.9	62	S010 Physics Sem8	S010
8	60.2	60	S011 Physics Sem8	S011
8	79.4	79	S012 Physics Sem8	S012
8	83.2	83	S013 Physics Sem8	S013
8	73.6	74	S014 Physics Sem8	S014
8	41.7	42	S015 Physics Sem8	S015
8	69.7	70	S016 Physics Sem8	S016
8	58.6	59	S017 Physics Sem8	S017
8	73	73	S018 Physics Sem8	S018
8	60.5	60	S019 Physics Sem8	S019
8	56.9	57	S020 Physics Sem8	S020
8	89.8	90	S021 Physics Sem8	S021
8	69.9	70	S022 Physics Sem8	S022
8	87	87	S023 Physics Sem8	S023
8	79.7	80	S024 Physics Sem8	S024
8	76	76	S025 Physics Sem8	S025
8	61.1	61	S026 Physics Sem8	S026
8	68.5	68	S027 Physics Sem8	S027
8	80.6	81	S028 Physics Sem8	S028
8	57.6	58	S029 Physics Sem8	S029
8	73.4	73	S030 Physics Sem8	S030
8	58.7	59	S031 Physics Sem8	S031
8	69.8	70	S032 Physics Sem8	S032
8	69.4	69	S033 Physics Sem8	S033
8	80.8	81	S034 Physics Sem8	S034
8	65.4	65	S035 Physics Sem8	S035
8	77.5	78	S036 Physics Sem8	S036
8	68.6	69	S037 Physics Sem8	S037
8	65.5	66	S038 Physics Sem8	S038
8	79.8	80	S039 Physics Sem8	S039
8	78.5	78	S040 Physics Sem8	S040
8	61.5	62	S041 Physics Sem8	S041
8	79.4	79	S042 Physics Sem8	S042
8	73.5	74	S043 Physics Sem8	S043
8	93.3	93	S044 Physics Sem8	S044
8	67.9	68	S045 Physics Sem8	S045
8	79.5	80	S046 Physics Sem8	S046
8	78.9	79	S047 Physics Sem8	S047
8	81	81	S048 Physics Sem8	S048
8	75.2	75	S049 Physics Sem8	S049
8	89.1	89	S050 Physics Sem8	S050
8	87.1	87	S001 Chemistry Sem8	S001
8	87	87	S002 Chemistry Sem8	S002
8	73.6	74	S003 Chemistry Sem8	S003
8	77.2	77	S004 Chemistry Sem8	S004
8	80.9	81	S005 Chemistry Sem8	S005
8	86.3	86	S006 Chemistry Sem8	S006
8	75.8	76	S007 Chemistry Sem8	S007
8	77.2	77	S008 Chemistry Sem8	S008
8	58.2	58	S009 Chemistry Sem8	S009
8	62.7	63	S010 Chemistry Sem8	S010
8	59.5	60	S011 Chemistry Sem8	S011
8	82.3	82	S012 Chemistry Sem8	S012
8	82.4	82	S013 Chemistry Sem8	S013
8	73.8	74	S014 Chemistry Sem8	S014
8	31.7	32	S015 Chemistry Sem8	S015
8	69.3	69	S016 Chemistry Sem8	S016
8	68	68	S017 Chemistry Sem8	S017
8	81.1	81	S018 Chemistry Sem8	S018
8	57.3	57	S019 Chemistry Sem8	S019
8	53.5	54	S020 Chemistry Sem8	S020
8	84.5	84	S021 Chemistry Sem8	S021
8	72.6	73	S022 Chemistry Sem8	S022
8	77.6	78	S023 Chemistry Sem8	S023
8	68.9	69	S024 Chemistry Sem8	S024
8	77.1	77	S025 Chemistry Sem8	S025
8	59.7	60	S026 Chemistry Sem8	S026
8	76	76	S027 Chemistry Sem8	S027
8	77.6	78	S028 Chemistry Sem8	S028
8	56.9	57	S029 Chemistry Sem8	S029
8	69.4	69	S030 Chemistry Sem8	S030
8	58.8	59	S031 Chemistry Sem8	S031
8	75.1	75	S032 Chemistry Sem8	S032
8	71.7	72	S033 Chemistry Sem8	S033
8	86.4	86	S034 Chemistry Sem8	S034
8	68.4	68	S035 Chemistry Sem8	S035
8	87.2	87	S036 Chemistry Sem8	S036
8	74.3	74	S037 Chemistry Sem8	S037
8	69.7	70	S038 Chemistry Sem8	S038
8	75.6	76	S039 Chemistry Sem8	S039
8	80.3	80	S040 Chemistry Sem8	S040
8	64.1	64	S041 Chemistry Sem8	S041
8	72.5	72	S042 Chemistry Sem8	S042
8	77.1	77	S043 Chemistry Sem8	S043
8	90.7	91	S044 Chemistry Sem8	S044
8	62.6	63	S045 Chemistry Sem8	S045
8	77.9	78	S046 Chemistry Sem8	S046
8	71	71	S047 Chemistry Sem8	S047
8	74.3	74	S048 Chemistry Sem8	S048
8	81.5	82	S049 Chemistry Sem8	S049
8	95.5	96	S050 Chemistry Sem8	S050
8	88.2	88	S001 Biology Sem8	S001
8	84.1	84	S002 Biology Sem8	S002
8	68.3	68	S003 Biology Sem8	S003
8	75.9	76	S004 Biology Sem8	S004
8	88.3	88	S005 Biology Sem8	S005
8	92	92	S006 Biology Sem8	S006
8	84.8	85	S007 Biology Sem8	S007
8	78.4	78	S008 Biology Sem8	S008
8	64.8	65	S009 Biology Sem8	S009
8	58.5	58	S010 Biology Sem8	S010
8	66.6	67	S011 Biology Sem8	S011
8	74.3	74	S012 Biology Sem8	S012
8	89.7	90	S013 Biology Sem8	S013
8	75.4	75	S014 Biology Sem8	S014
8	38.8	39	S015 Biology Sem8	S015
8	65.9	66	S016 Biology Sem8	S016
8	67.5	68	S017 Biology Sem8	S017
8	81.3	81	S018 Biology Sem8	S018
8	67.7	68	S019 Biology Sem8	S019
8	54.6	55	S020 Biology Sem8	S020
8	88.7	89	S021 Biology Sem8	S021
8	80.7	81	S022 Biology Sem8	S022
8	79.5	80	S023 Biology Sem8	S023
8	71.2	71	S024 Biology Sem8	S024
8	75.2	75	S025 Biology Sem8	S025
8	58.1	58	S026 Biology Sem8	S026
8	77.7	78	S027 Biology Sem8	S027
8	80.5	80	S028 Biology Sem8	S028
8	53.2	53	S029 Biology Sem8	S029
8	82.7	83	S030 Biology Sem8	S030
8	57.6	58	S031 Biology Sem8	S031
8	60.8	61	S032 Biology Sem8	S032
8	75	75	S033 Biology Sem8	S033
8	86.6	87	S034 Biology Sem8	S034
8	68.1	68	S035 Biology Sem8	S035
8	76.5	76	S036 Biology Sem8	S036
8	81.5	82	S037 Biology Sem8	S037
8	71.6	72	S038 Biology Sem8	S038
8	76.4	76	S039 Biology Sem8	S039
8	82.2	82	S040 Biology Sem8	S040
8	72	72	S041 Biology Sem8	S041
8	86.9	87	S042 Biology Sem8	S042
8	89	89	S043 Biology Sem8	S043
8	93.3	93	S044 Biology Sem8	S044
8	53.8	54	S045 Biology Sem8	S045
8	74	74	S046 Biology Sem8	S046
8	91.4	91	S047 Biology Sem8	S047
8	83	83	S048 Biology Sem8	S048
8	87.4	87	S049 Biology Sem8	S049
8	86.9	87	S050 Biology Sem8	S050
8	81.4	81	S001 English Sem8	S001
8	83.8	84	S002 English Sem8	S002
8	73.4	73	S003 English Sem8	S003
8	75.6	76	S004 English Sem8	S004
8	82.9	83	S005 English Sem8	S005
8	92	92	S006 English Sem8	S006
8	85.9	86	S007 English Sem8	S007
8	85.5	86	S008 English Sem8	S008
8	59.4	59	S009 English Sem8	S009
8	59.9	60	S010 English Sem8	S010
8	62	62	S011 English Sem8	S011
8	80.3	80	S012 English Sem8	S012
8	89.8	90	S013 English Sem8	S013
8	80	80	S014 English Sem8	S014
8	43.2	43	S015 English Sem8	S015
8	87.2	87	S016 English Sem8	S016
8	58.2	58	S017 English Sem8	S017
8	76.3	76	S018 English Sem8	S018
8	62.9	63	S019 English Sem8	S019
8	53	53	S020 English Sem8	S020
8	91.7	92	S021 English Sem8	S021
8	85.6	86	S022 English Sem8	S022
8	89.1	89	S023 English Sem8	S023
8	83.4	83	S024 English Sem8	S024
8	83.8	84	S025 English Sem8	S025
8	58.6	59	S026 English Sem8	S026
8	65.7	66	S027 English Sem8	S027
8	89.7	90	S028 English Sem8	S028
8	58.6	59	S029 English Sem8	S029
8	83.4	83	S030 English Sem8	S030
8	61.8	62	S031 English Sem8	S031
8	84.6	85	S032 English Sem8	S032
8	78.4	78	S033 English Sem8	S033
8	75	75	S034 English Sem8	S034
8	75.7	76	S035 English Sem8	S035
8	74.9	75	S036 English Sem8	S036
8	83.4	83	S037 English Sem8	S037
8	74.1	74	S038 English Sem8	S038
8	68	68	S039 English Sem8	S039
8	77.1	77	S040 English Sem8	S040
8	70.5	70	S041 English Sem8	S041
8	79	79	S042 English Sem8	S042
8	87.1	87	S043 English Sem8	S043
8	93.7	94	S044 English Sem8	S044
8	62.6	63	S045 English Sem8	S045
8	85.3	85	S046 English Sem8	S046
8	80	80	S047 English Sem8	S047
8	84.8	85	S048 English Sem8	S048
8	89.4	89	S049 English Sem8	S049
8	94.6	95	S050 English Sem8	S050
8	87.5	88	S001 History Sem8	S001
8	86.4	86	S002 History Sem8	S002
8	72.8	73	S003 History Sem8	S003
8	75.9	76	S004 History Sem8	S004
8	86.3	86	S005 History Sem8	S005
8	97.5	98	S006 History Sem8	S006
8	85.5	86	S007 History Sem8	S007
8	77.9	78	S008 History Sem8	S008
8	64.2	64	S009 History Sem8	S009
8	74.6	75	S010 History Sem8	S010
8	64.7	65	S011 History Sem8	S011
8	85.2	85	S012 History Sem8	S012
8	93.2	93	S013 History Sem8	S013
8	84.9	85	S014 History Sem8	S014
8	50.1	50	S015 History Sem8	S015
8	80.4	80	S016 History Sem8	S016
8	74.5	74	S017 History Sem8	S017
8	79.6	80	S018 History Sem8	S018
8	64.4	64	S019 History Sem8	S019
8	55	55	S020 History Sem8	S020
8	86.7	87	S021 History Sem8	S021
8	83.6	84	S022 History Sem8	S022
8	87.9	88	S023 History Sem8	S023
8	76.2	76	S024 History Sem8	S024
8	84.1	84	S025 History Sem8	S025
8	63.8	64	S026 History Sem8	S026
8	77.5	78	S027 History Sem8	S027
8	88.5	88	S028 History Sem8	S028
8	62.5	62	S029 History Sem8	S029
8	78.3	78	S030 History Sem8	S030
8	61.3	61	S031 History Sem8	S031
8	77.8	78	S032 History Sem8	S032
8	79	79	S033 History Sem8	S033
8	93.1	93	S034 History Sem8	S034
8	67.8	68	S035 History Sem8	S035
8	85.2	85	S036 History Sem8	S036
8	87.8	88	S037 History Sem8	S037
8	85.1	85	S038 History Sem8	S038
8	62.2	62	S039 History Sem8	S039
8	75.7	76	S040 History Sem8	S040
8	68.4	68	S041 History Sem8	S041
8	87.6	88	S042 History Sem8	S042
8	87.5	88	S043 History Sem8	S043
8	97.2	97	S044 History Sem8	S044
8	60.6	61	S045 History Sem8	S045
8	73.1	73	S046 History Sem8	S046
8	71.1	71	S047 History Sem8	S047
8	82.8	83	S048 History Sem8	S048
8	86.6	87	S049 History Sem8	S049
8	100	100	S050 History Sem8	S050
